id,instrument_token,symbol,expiry_date,strike_price,option_type,tier,subscribed_at,ws_connection_id,active
2553,CE_BANKNIFTY_44000.0_2026-02-24,BANKNIFTY,2026-02-24,44000.0,CE,TIER_B,2026-02-08 09:32:10.762362,3,1
2554,PE_BANKNIFTY_44000.0_2026-02-24,BANKNIFTY,2026-02-24,44000.0,PE,TIER_B,2026-02-08 09:32:10.762418,4,1
2555,CE_BANKNIFTY_44100.0_2026-02-24,BANKNIFTY,2026-02-24,44100.0,CE,TIER_B,2026-02-08 09:32:10.762472,5,1
2556,PE_BANKNIFTY_44100.0_2026-02-24,BANKNIFTY,2026-02-24,44100.0,PE,TIER_B,2026-02-08 09:32:10.762524,1,1
2557,CE_BANKNIFTY_44200.0_2026-02-24,BANKNIFTY,2026-02-24,44200.0,CE,TIER_B,2026-02-08 09:32:10.762577,2,1
2558,PE_BANKNIFTY_44200.0_2026-02-24,BANKNIFTY,2026-02-24,44200.0,PE,TIER_B,2026-02-08 09:32:10.762632,3,1
2559,CE_BANKNIFTY_44300.0_2026-02-24,BANKNIFTY,2026-02-24,44300.0,CE,TIER_B,2026-02-08 09:32:10.762686,4,1
2560,PE_BANKNIFTY_44300.0_2026-02-24,BANKNIFTY,2026-02-24,44300.0,PE,TIER_B,2026-02-08 09:32:10.762858,5,1
2561,CE_BANKNIFTY_44400.0_2026-02-24,BANKNIFTY,2026-02-24,44400.0,CE,TIER_B,2026-02-08 09:32:10.763080,1,1
2562,PE_BANKNIFTY_44400.0_2026-02-24,BANKNIFTY,2026-02-24,44400.0,PE,TIER_B,2026-02-08 09:32:10.763129,2,1
2563,CE_BANKNIFTY_44500.0_2026-02-24,BANKNIFTY,2026-02-24,44500.0,CE,TIER_B,2026-02-08 09:32:10.763167,3,1
2564,PE_BANKNIFTY_44500.0_2026-02-24,BANKNIFTY,2026-02-24,44500.0,PE,TIER_B,2026-02-08 09:32:10.763203,4,1
2565,CE_BANKNIFTY_44600.0_2026-02-24,BANKNIFTY,2026-02-24,44600.0,CE,TIER_B,2026-02-08 09:32:10.763237,5,1
2566,PE_BANKNIFTY_44600.0_2026-02-24,BANKNIFTY,2026-02-24,44600.0,PE,TIER_B,2026-02-08 09:32:10.763273,1,1
2567,CE_BANKNIFTY_44700.0_2026-02-24,BANKNIFTY,2026-02-24,44700.0,CE,TIER_B,2026-02-08 09:32:10.763310,2,1
2568,PE_BANKNIFTY_44700.0_2026-02-24,BANKNIFTY,2026-02-24,44700.0,PE,TIER_B,2026-02-08 09:32:10.763341,3,1
2569,CE_BANKNIFTY_44800.0_2026-02-24,BANKNIFTY,2026-02-24,44800.0,CE,TIER_B,2026-02-08 09:32:10.763373,4,1
2570,PE_BANKNIFTY_44800.0_2026-02-24,BANKNIFTY,2026-02-24,44800.0,PE,TIER_B,2026-02-08 09:32:10.763404,5,1
2571,CE_BANKNIFTY_44900.0_2026-02-24,BANKNIFTY,2026-02-24,44900.0,CE,TIER_B,2026-02-08 09:32:10.763435,1,1
2572,PE_BANKNIFTY_44900.0_2026-02-24,BANKNIFTY,2026-02-24,44900.0,PE,TIER_B,2026-02-08 09:32:10.763467,2,1
2573,CE_BANKNIFTY_45000.0_2026-02-24,BANKNIFTY,2026-02-24,45000.0,CE,TIER_B,2026-02-08 09:32:10.763500,3,1
2574,PE_BANKNIFTY_45000.0_2026-02-24,BANKNIFTY,2026-02-24,45000.0,PE,TIER_B,2026-02-08 09:32:10.763533,4,1
2575,CE_BANKNIFTY_45100.0_2026-02-24,BANKNIFTY,2026-02-24,45100.0,CE,TIER_B,2026-02-08 09:32:10.763566,5,1
2576,PE_BANKNIFTY_45100.0_2026-02-24,BANKNIFTY,2026-02-24,45100.0,PE,TIER_B,2026-02-08 09:32:10.763600,1,1
2577,CE_BANKNIFTY_45200.0_2026-02-24,BANKNIFTY,2026-02-24,45200.0,CE,TIER_B,2026-02-08 09:32:10.763648,2,1
2578,PE_BANKNIFTY_45200.0_2026-02-24,BANKNIFTY,2026-02-24,45200.0,PE,TIER_B,2026-02-08 09:32:10.763681,3,1
2579,CE_BANKNIFTY_45300.0_2026-02-24,BANKNIFTY,2026-02-24,45300.0,CE,TIER_B,2026-02-08 09:32:10.763713,4,1
2580,PE_BANKNIFTY_45300.0_2026-02-24,BANKNIFTY,2026-02-24,45300.0,PE,TIER_B,2026-02-08 09:32:10.763748,5,1
2581,CE_BANKNIFTY_45400.0_2026-02-24,BANKNIFTY,2026-02-24,45400.0,CE,TIER_B,2026-02-08 09:32:10.763781,1,1
2582,PE_BANKNIFTY_45400.0_2026-02-24,BANKNIFTY,2026-02-24,45400.0,PE,TIER_B,2026-02-08 09:32:10.763817,2,1
2583,CE_BANKNIFTY_45500.0_2026-02-24,BANKNIFTY,2026-02-24,45500.0,CE,TIER_B,2026-02-08 09:32:10.763851,3,1
2584,PE_BANKNIFTY_45500.0_2026-02-24,BANKNIFTY,2026-02-24,45500.0,PE,TIER_B,2026-02-08 09:32:10.763882,4,1
2585,CE_BANKNIFTY_45600.0_2026-02-24,BANKNIFTY,2026-02-24,45600.0,CE,TIER_B,2026-02-08 09:32:10.763934,5,1
2586,PE_BANKNIFTY_45600.0_2026-02-24,BANKNIFTY,2026-02-24,45600.0,PE,TIER_B,2026-02-08 09:32:10.763969,1,1
2587,CE_BANKNIFTY_45700.0_2026-02-24,BANKNIFTY,2026-02-24,45700.0,CE,TIER_B,2026-02-08 09:32:10.764006,2,1
2588,PE_BANKNIFTY_45700.0_2026-02-24,BANKNIFTY,2026-02-24,45700.0,PE,TIER_B,2026-02-08 09:32:10.764038,3,1
2589,CE_BANKNIFTY_45800.0_2026-02-24,BANKNIFTY,2026-02-24,45800.0,CE,TIER_B,2026-02-08 09:32:10.764072,4,1
2590,PE_BANKNIFTY_45800.0_2026-02-24,BANKNIFTY,2026-02-24,45800.0,PE,TIER_B,2026-02-08 09:32:10.764104,5,1
2591,CE_BANKNIFTY_45900.0_2026-02-24,BANKNIFTY,2026-02-24,45900.0,CE,TIER_B,2026-02-08 09:32:10.764151,1,1
2592,PE_BANKNIFTY_45900.0_2026-02-24,BANKNIFTY,2026-02-24,45900.0,PE,TIER_B,2026-02-08 09:32:10.764184,2,1
2593,CE_BANKNIFTY_46000.0_2026-02-24,BANKNIFTY,2026-02-24,46000.0,CE,TIER_B,2026-02-08 09:32:10.764324,3,1
2594,PE_BANKNIFTY_46000.0_2026-02-24,BANKNIFTY,2026-02-24,46000.0,PE,TIER_B,2026-02-08 09:32:10.764370,4,1
2595,CE_BANKNIFTY_46100.0_2026-02-24,BANKNIFTY,2026-02-24,46100.0,CE,TIER_B,2026-02-08 09:32:10.764406,5,1
2596,PE_BANKNIFTY_46100.0_2026-02-24,BANKNIFTY,2026-02-24,46100.0,PE,TIER_B,2026-02-08 09:32:10.764440,1,1
2597,CE_BANKNIFTY_46200.0_2026-02-24,BANKNIFTY,2026-02-24,46200.0,CE,TIER_B,2026-02-08 09:32:10.764475,2,1
2598,PE_BANKNIFTY_46200.0_2026-02-24,BANKNIFTY,2026-02-24,46200.0,PE,TIER_B,2026-02-08 09:32:10.764508,3,1
2599,CE_BANKNIFTY_46300.0_2026-02-24,BANKNIFTY,2026-02-24,46300.0,CE,TIER_B,2026-02-08 09:32:10.764540,4,1
2600,PE_BANKNIFTY_46300.0_2026-02-24,BANKNIFTY,2026-02-24,46300.0,PE,TIER_B,2026-02-08 09:32:10.764572,5,1
2601,CE_BANKNIFTY_46400.0_2026-02-24,BANKNIFTY,2026-02-24,46400.0,CE,TIER_B,2026-02-08 09:32:10.764615,1,1
2602,PE_BANKNIFTY_46400.0_2026-02-24,BANKNIFTY,2026-02-24,46400.0,PE,TIER_B,2026-02-08 09:32:10.764669,2,1
2603,CE_BANKNIFTY_46500.0_2026-02-24,BANKNIFTY,2026-02-24,46500.0,CE,TIER_B,2026-02-08 09:32:10.764724,3,1
2604,PE_BANKNIFTY_46500.0_2026-02-24,BANKNIFTY,2026-02-24,46500.0,PE,TIER_B,2026-02-08 09:32:10.764776,4,1
2605,CE_BANKNIFTY_46600.0_2026-02-24,BANKNIFTY,2026-02-24,46600.0,CE,TIER_B,2026-02-08 09:32:10.764826,5,1
2606,PE_BANKNIFTY_46600.0_2026-02-24,BANKNIFTY,2026-02-24,46600.0,PE,TIER_B,2026-02-08 09:32:10.764896,1,1
2607,CE_BANKNIFTY_46700.0_2026-02-24,BANKNIFTY,2026-02-24,46700.0,CE,TIER_B,2026-02-08 09:32:10.765144,2,1
2608,PE_BANKNIFTY_46700.0_2026-02-24,BANKNIFTY,2026-02-24,46700.0,PE,TIER_B,2026-02-08 09:32:10.765189,3,1
2609,CE_BANKNIFTY_46800.0_2026-02-24,BANKNIFTY,2026-02-24,46800.0,CE,TIER_B,2026-02-08 09:32:10.765226,4,1
2610,PE_BANKNIFTY_46800.0_2026-02-24,BANKNIFTY,2026-02-24,46800.0,PE,TIER_B,2026-02-08 09:32:10.765262,5,1
2611,CE_BANKNIFTY_46900.0_2026-02-24,BANKNIFTY,2026-02-24,46900.0,CE,TIER_B,2026-02-08 09:32:10.765298,1,1
2612,PE_BANKNIFTY_46900.0_2026-02-24,BANKNIFTY,2026-02-24,46900.0,PE,TIER_B,2026-02-08 09:32:10.765338,2,1
2613,CE_BANKNIFTY_47000.0_2026-02-24,BANKNIFTY,2026-02-24,47000.0,CE,TIER_B,2026-02-08 09:32:10.765371,3,1
2614,PE_BANKNIFTY_47000.0_2026-02-24,BANKNIFTY,2026-02-24,47000.0,PE,TIER_B,2026-02-08 09:32:10.765404,4,1
2615,CE_BANKNIFTY_42000.0_2026-03-30,BANKNIFTY,2026-03-30,42000.0,CE,TIER_B,2026-02-08 09:32:10.766330,5,1
2616,PE_BANKNIFTY_42000.0_2026-03-30,BANKNIFTY,2026-03-30,42000.0,PE,TIER_B,2026-02-08 09:32:10.766407,1,1
2617,CE_BANKNIFTY_42100.0_2026-03-30,BANKNIFTY,2026-03-30,42100.0,CE,TIER_B,2026-02-08 09:32:10.766485,2,1
2618,PE_BANKNIFTY_42100.0_2026-03-30,BANKNIFTY,2026-03-30,42100.0,PE,TIER_B,2026-02-08 09:32:10.766722,3,1
2619,CE_BANKNIFTY_42200.0_2026-03-30,BANKNIFTY,2026-03-30,42200.0,CE,TIER_B,2026-02-08 09:32:10.766800,4,1
2620,PE_BANKNIFTY_42200.0_2026-03-30,BANKNIFTY,2026-03-30,42200.0,PE,TIER_B,2026-02-08 09:32:10.766859,5,1
2621,CE_BANKNIFTY_42300.0_2026-03-30,BANKNIFTY,2026-03-30,42300.0,CE,TIER_B,2026-02-08 09:32:10.766915,1,1
2622,PE_BANKNIFTY_42300.0_2026-03-30,BANKNIFTY,2026-03-30,42300.0,PE,TIER_B,2026-02-08 09:32:10.766978,2,1
2623,CE_BANKNIFTY_42400.0_2026-03-30,BANKNIFTY,2026-03-30,42400.0,CE,TIER_B,2026-02-08 09:32:10.767034,3,1
2624,PE_BANKNIFTY_42400.0_2026-03-30,BANKNIFTY,2026-03-30,42400.0,PE,TIER_B,2026-02-08 09:32:10.767213,4,1
2625,CE_BANKNIFTY_42500.0_2026-03-30,BANKNIFTY,2026-03-30,42500.0,CE,TIER_B,2026-02-08 09:32:10.767270,5,1
2626,PE_BANKNIFTY_42500.0_2026-03-30,BANKNIFTY,2026-03-30,42500.0,PE,TIER_B,2026-02-08 09:32:10.767314,1,1
2627,CE_BANKNIFTY_42600.0_2026-03-30,BANKNIFTY,2026-03-30,42600.0,CE,TIER_B,2026-02-08 09:32:10.767363,2,1
2628,PE_BANKNIFTY_42600.0_2026-03-30,BANKNIFTY,2026-03-30,42600.0,PE,TIER_B,2026-02-08 09:32:10.767408,3,1
2629,CE_BANKNIFTY_42700.0_2026-03-30,BANKNIFTY,2026-03-30,42700.0,CE,TIER_B,2026-02-08 09:32:10.767445,4,1
2630,PE_BANKNIFTY_42700.0_2026-03-30,BANKNIFTY,2026-03-30,42700.0,PE,TIER_B,2026-02-08 09:32:10.767481,5,1
2631,CE_BANKNIFTY_42800.0_2026-03-30,BANKNIFTY,2026-03-30,42800.0,CE,TIER_B,2026-02-08 09:32:10.767515,1,1
2632,PE_BANKNIFTY_42800.0_2026-03-30,BANKNIFTY,2026-03-30,42800.0,PE,TIER_B,2026-02-08 09:32:10.767552,2,1
2633,CE_BANKNIFTY_42900.0_2026-03-30,BANKNIFTY,2026-03-30,42900.0,CE,TIER_B,2026-02-08 09:32:10.767594,3,1
2634,PE_BANKNIFTY_42900.0_2026-03-30,BANKNIFTY,2026-03-30,42900.0,PE,TIER_B,2026-02-08 09:32:10.767629,4,1
2635,CE_BANKNIFTY_43000.0_2026-03-30,BANKNIFTY,2026-03-30,43000.0,CE,TIER_B,2026-02-08 09:32:10.767665,5,1
2636,PE_BANKNIFTY_43000.0_2026-03-30,BANKNIFTY,2026-03-30,43000.0,PE,TIER_B,2026-02-08 09:32:10.767701,1,1
2637,CE_BANKNIFTY_43100.0_2026-03-30,BANKNIFTY,2026-03-30,43100.0,CE,TIER_B,2026-02-08 09:32:10.767737,2,1
2638,PE_BANKNIFTY_43100.0_2026-03-30,BANKNIFTY,2026-03-30,43100.0,PE,TIER_B,2026-02-08 09:32:10.767770,3,1
2639,CE_BANKNIFTY_43200.0_2026-03-30,BANKNIFTY,2026-03-30,43200.0,CE,TIER_B,2026-02-08 09:32:10.767803,4,1
2640,PE_BANKNIFTY_43200.0_2026-03-30,BANKNIFTY,2026-03-30,43200.0,PE,TIER_B,2026-02-08 09:32:10.767836,5,1
2641,CE_BANKNIFTY_43300.0_2026-03-30,BANKNIFTY,2026-03-30,43300.0,CE,TIER_B,2026-02-08 09:32:10.767868,1,1
2642,PE_BANKNIFTY_43300.0_2026-03-30,BANKNIFTY,2026-03-30,43300.0,PE,TIER_B,2026-02-08 09:32:10.767900,2,1
2643,CE_BANKNIFTY_43400.0_2026-03-30,BANKNIFTY,2026-03-30,43400.0,CE,TIER_B,2026-02-08 09:32:10.767935,3,1
2644,PE_BANKNIFTY_43400.0_2026-03-30,BANKNIFTY,2026-03-30,43400.0,PE,TIER_B,2026-02-08 09:32:10.767969,4,1
2645,CE_BANKNIFTY_43500.0_2026-03-30,BANKNIFTY,2026-03-30,43500.0,CE,TIER_B,2026-02-08 09:32:10.768008,5,1
2646,PE_BANKNIFTY_43500.0_2026-03-30,BANKNIFTY,2026-03-30,43500.0,PE,TIER_B,2026-02-08 09:32:10.768043,1,1
2647,CE_BANKNIFTY_43600.0_2026-03-30,BANKNIFTY,2026-03-30,43600.0,CE,TIER_B,2026-02-08 09:32:10.768077,2,1
2648,PE_BANKNIFTY_43600.0_2026-03-30,BANKNIFTY,2026-03-30,43600.0,PE,TIER_B,2026-02-08 09:32:10.768118,3,1
2649,CE_BANKNIFTY_43700.0_2026-03-30,BANKNIFTY,2026-03-30,43700.0,CE,TIER_B,2026-02-08 09:32:10.768160,4,1
2650,PE_BANKNIFTY_43700.0_2026-03-30,BANKNIFTY,2026-03-30,43700.0,PE,TIER_B,2026-02-08 09:32:10.768201,5,1
2651,CE_BANKNIFTY_43800.0_2026-03-30,BANKNIFTY,2026-03-30,43800.0,CE,TIER_B,2026-02-08 09:32:10.768238,1,1
2652,PE_BANKNIFTY_43800.0_2026-03-30,BANKNIFTY,2026-03-30,43800.0,PE,TIER_B,2026-02-08 09:32:10.768283,2,1
2653,CE_BANKNIFTY_43900.0_2026-03-30,BANKNIFTY,2026-03-30,43900.0,CE,TIER_B,2026-02-08 09:32:10.768319,3,1
2654,PE_BANKNIFTY_43900.0_2026-03-30,BANKNIFTY,2026-03-30,43900.0,PE,TIER_B,2026-02-08 09:32:10.768362,4,1
2655,CE_BANKNIFTY_44000.0_2026-03-30,BANKNIFTY,2026-03-30,44000.0,CE,TIER_B,2026-02-08 09:32:10.768401,5,1
2656,PE_BANKNIFTY_44000.0_2026-03-30,BANKNIFTY,2026-03-30,44000.0,PE,TIER_B,2026-02-08 09:32:10.768437,1,1
2657,CE_BANKNIFTY_44100.0_2026-03-30,BANKNIFTY,2026-03-30,44100.0,CE,TIER_B,2026-02-08 09:32:10.768480,2,1
2658,PE_BANKNIFTY_44100.0_2026-03-30,BANKNIFTY,2026-03-30,44100.0,PE,TIER_B,2026-02-08 09:32:10.768526,3,1
2659,CE_BANKNIFTY_44200.0_2026-03-30,BANKNIFTY,2026-03-30,44200.0,CE,TIER_B,2026-02-08 09:32:10.768562,4,1
2660,PE_BANKNIFTY_44200.0_2026-03-30,BANKNIFTY,2026-03-30,44200.0,PE,TIER_B,2026-02-08 09:32:10.768599,5,1
2661,CE_BANKNIFTY_44300.0_2026-03-30,BANKNIFTY,2026-03-30,44300.0,CE,TIER_B,2026-02-08 09:32:10.768637,1,1
2662,PE_BANKNIFTY_44300.0_2026-03-30,BANKNIFTY,2026-03-30,44300.0,PE,TIER_B,2026-02-08 09:32:10.768671,2,1
2663,CE_BANKNIFTY_44400.0_2026-03-30,BANKNIFTY,2026-03-30,44400.0,CE,TIER_B,2026-02-08 09:32:10.768703,3,1
2664,PE_BANKNIFTY_44400.0_2026-03-30,BANKNIFTY,2026-03-30,44400.0,PE,TIER_B,2026-02-08 09:32:10.768742,4,1
2665,CE_BANKNIFTY_44500.0_2026-03-30,BANKNIFTY,2026-03-30,44500.0,CE,TIER_B,2026-02-08 09:32:10.768777,5,1
2666,PE_BANKNIFTY_44500.0_2026-03-30,BANKNIFTY,2026-03-30,44500.0,PE,TIER_B,2026-02-08 09:32:10.768818,1,1
2667,CE_BANKNIFTY_44600.0_2026-03-30,BANKNIFTY,2026-03-30,44600.0,CE,TIER_B,2026-02-08 09:32:10.768851,2,1
2668,PE_BANKNIFTY_44600.0_2026-03-30,BANKNIFTY,2026-03-30,44600.0,PE,TIER_B,2026-02-08 09:32:10.768890,3,1
2669,CE_BANKNIFTY_44700.0_2026-03-30,BANKNIFTY,2026-03-30,44700.0,CE,TIER_B,2026-02-08 09:32:10.768932,4,1
2670,PE_BANKNIFTY_44700.0_2026-03-30,BANKNIFTY,2026-03-30,44700.0,PE,TIER_B,2026-02-08 09:32:10.768964,5,1
2671,CE_BANKNIFTY_44800.0_2026-03-30,BANKNIFTY,2026-03-30,44800.0,CE,TIER_B,2026-02-08 09:32:10.768997,1,1
2672,PE_BANKNIFTY_44800.0_2026-03-30,BANKNIFTY,2026-03-30,44800.0,PE,TIER_B,2026-02-08 09:32:10.769030,2,1
2673,CE_BANKNIFTY_44900.0_2026-03-30,BANKNIFTY,2026-03-30,44900.0,CE,TIER_B,2026-02-08 09:32:10.769062,3,1
2674,PE_BANKNIFTY_44900.0_2026-03-30,BANKNIFTY,2026-03-30,44900.0,PE,TIER_B,2026-02-08 09:32:10.769093,4,1
2675,CE_BANKNIFTY_45000.0_2026-03-30,BANKNIFTY,2026-03-30,45000.0,CE,TIER_B,2026-02-08 09:32:10.769139,5,1
2676,PE_BANKNIFTY_45000.0_2026-03-30,BANKNIFTY,2026-03-30,45000.0,PE,TIER_B,2026-02-08 09:32:10.769172,1,1
2677,CE_BANKNIFTY_45100.0_2026-03-30,BANKNIFTY,2026-03-30,45100.0,CE,TIER_B,2026-02-08 09:32:10.769210,2,1
2678,PE_BANKNIFTY_45100.0_2026-03-30,BANKNIFTY,2026-03-30,45100.0,PE,TIER_B,2026-02-08 09:32:10.769243,3,1
2679,CE_BANKNIFTY_45200.0_2026-03-30,BANKNIFTY,2026-03-30,45200.0,CE,TIER_B,2026-02-08 09:32:10.769274,4,1
2680,PE_BANKNIFTY_45200.0_2026-03-30,BANKNIFTY,2026-03-30,45200.0,PE,TIER_B,2026-02-08 09:32:10.769304,5,1
2681,CE_BANKNIFTY_45300.0_2026-03-30,BANKNIFTY,2026-03-30,45300.0,CE,TIER_B,2026-02-08 09:32:10.769335,1,1
2682,PE_BANKNIFTY_45300.0_2026-03-30,BANKNIFTY,2026-03-30,45300.0,PE,TIER_B,2026-02-08 09:32:10.769368,2,1
2683,CE_BANKNIFTY_45400.0_2026-03-30,BANKNIFTY,2026-03-30,45400.0,CE,TIER_B,2026-02-08 09:32:10.769400,3,1
2684,PE_BANKNIFTY_45400.0_2026-03-30,BANKNIFTY,2026-03-30,45400.0,PE,TIER_B,2026-02-08 09:32:10.769433,4,1
2685,CE_BANKNIFTY_45500.0_2026-03-30,BANKNIFTY,2026-03-30,45500.0,CE,TIER_B,2026-02-08 09:32:10.769478,5,1
2686,PE_BANKNIFTY_45500.0_2026-03-30,BANKNIFTY,2026-03-30,45500.0,PE,TIER_B,2026-02-08 09:32:10.769510,1,1
2687,CE_BANKNIFTY_45600.0_2026-03-30,BANKNIFTY,2026-03-30,45600.0,CE,TIER_B,2026-02-08 09:32:10.769543,2,1
2688,PE_BANKNIFTY_45600.0_2026-03-30,BANKNIFTY,2026-03-30,45600.0,PE,TIER_B,2026-02-08 09:32:10.769575,3,1
2689,CE_BANKNIFTY_45700.0_2026-03-30,BANKNIFTY,2026-03-30,45700.0,CE,TIER_B,2026-02-08 09:32:10.769608,4,1
2690,PE_BANKNIFTY_45700.0_2026-03-30,BANKNIFTY,2026-03-30,45700.0,PE,TIER_B,2026-02-08 09:32:10.769640,5,1
2691,CE_BANKNIFTY_45800.0_2026-03-30,BANKNIFTY,2026-03-30,45800.0,CE,TIER_B,2026-02-08 09:32:10.769672,1,1
2692,PE_BANKNIFTY_45800.0_2026-03-30,BANKNIFTY,2026-03-30,45800.0,PE,TIER_B,2026-02-08 09:32:10.769705,2,1
2693,CE_BANKNIFTY_45900.0_2026-03-30,BANKNIFTY,2026-03-30,45900.0,CE,TIER_B,2026-02-08 09:32:10.769738,3,1
2694,PE_BANKNIFTY_45900.0_2026-03-30,BANKNIFTY,2026-03-30,45900.0,PE,TIER_B,2026-02-08 09:32:10.769770,4,1
2695,CE_BANKNIFTY_46000.0_2026-03-30,BANKNIFTY,2026-03-30,46000.0,CE,TIER_B,2026-02-08 09:32:10.769808,5,1
2696,PE_BANKNIFTY_46000.0_2026-03-30,BANKNIFTY,2026-03-30,46000.0,PE,TIER_B,2026-02-08 09:32:10.769842,1,1
2697,CE_BANKNIFTY_46100.0_2026-03-30,BANKNIFTY,2026-03-30,46100.0,CE,TIER_B,2026-02-08 09:32:10.769876,2,1
2698,PE_BANKNIFTY_46100.0_2026-03-30,BANKNIFTY,2026-03-30,46100.0,PE,TIER_B,2026-02-08 09:32:10.769911,3,1
2699,CE_BANKNIFTY_46200.0_2026-03-30,BANKNIFTY,2026-03-30,46200.0,CE,TIER_B,2026-02-08 09:32:10.769952,4,1
2700,PE_BANKNIFTY_46200.0_2026-03-30,BANKNIFTY,2026-03-30,46200.0,PE,TIER_B,2026-02-08 09:32:10.769988,5,1
2701,CE_BANKNIFTY_46300.0_2026-03-30,BANKNIFTY,2026-03-30,46300.0,CE,TIER_B,2026-02-08 09:32:10.770021,1,1
2702,PE_BANKNIFTY_46300.0_2026-03-30,BANKNIFTY,2026-03-30,46300.0,PE,TIER_B,2026-02-08 09:32:10.770057,2,1
2703,CE_BANKNIFTY_46400.0_2026-03-30,BANKNIFTY,2026-03-30,46400.0,CE,TIER_B,2026-02-08 09:32:10.770094,3,1
2704,PE_BANKNIFTY_46400.0_2026-03-30,BANKNIFTY,2026-03-30,46400.0,PE,TIER_B,2026-02-08 09:32:10.770128,4,1
2705,CE_BANKNIFTY_46500.0_2026-03-30,BANKNIFTY,2026-03-30,46500.0,CE,TIER_B,2026-02-08 09:32:10.770162,5,1
2706,PE_BANKNIFTY_46500.0_2026-03-30,BANKNIFTY,2026-03-30,46500.0,PE,TIER_B,2026-02-08 09:32:10.770210,1,1
2707,CE_BANKNIFTY_46600.0_2026-03-30,BANKNIFTY,2026-03-30,46600.0,CE,TIER_B,2026-02-08 09:32:10.770252,2,1
2708,PE_BANKNIFTY_46600.0_2026-03-30,BANKNIFTY,2026-03-30,46600.0,PE,TIER_B,2026-02-08 09:32:10.770283,3,1
2709,CE_BANKNIFTY_46700.0_2026-03-30,BANKNIFTY,2026-03-30,46700.0,CE,TIER_B,2026-02-08 09:32:10.770332,4,1
2710,PE_BANKNIFTY_46700.0_2026-03-30,BANKNIFTY,2026-03-30,46700.0,PE,TIER_B,2026-02-08 09:32:10.770369,5,1
2711,CE_BANKNIFTY_46800.0_2026-03-30,BANKNIFTY,2026-03-30,46800.0,CE,TIER_B,2026-02-08 09:32:10.770402,1,1
2712,PE_BANKNIFTY_46800.0_2026-03-30,BANKNIFTY,2026-03-30,46800.0,PE,TIER_B,2026-02-08 09:32:10.770438,2,1
2713,CE_BANKNIFTY_46900.0_2026-03-30,BANKNIFTY,2026-03-30,46900.0,CE,TIER_B,2026-02-08 09:32:10.770468,3,1
2714,PE_BANKNIFTY_46900.0_2026-03-30,BANKNIFTY,2026-03-30,46900.0,PE,TIER_B,2026-02-08 09:32:10.770499,4,1
2715,CE_BANKNIFTY_47000.0_2026-03-30,BANKNIFTY,2026-03-30,47000.0,CE,TIER_B,2026-02-08 09:32:10.770531,5,1
2716,PE_BANKNIFTY_47000.0_2026-03-30,BANKNIFTY,2026-03-30,47000.0,PE,TIER_B,2026-02-08 09:32:10.770566,1,1
2717,CE_SENSEX_81500.0_2026-02-12,SENSEX,2026-02-12,81500.0,CE,TIER_B,2026-02-08 09:32:10.771199,2,1
2718,PE_SENSEX_81500.0_2026-02-12,SENSEX,2026-02-12,81500.0,PE,TIER_B,2026-02-08 09:32:10.771244,3,1
2719,CE_SENSEX_81600.0_2026-02-12,SENSEX,2026-02-12,81600.0,CE,TIER_B,2026-02-08 09:32:10.771283,4,1
2720,PE_SENSEX_81600.0_2026-02-12,SENSEX,2026-02-12,81600.0,PE,TIER_B,2026-02-08 09:32:10.771319,5,1
2721,CE_SENSEX_81700.0_2026-02-12,SENSEX,2026-02-12,81700.0,CE,TIER_B,2026-02-08 09:32:10.771353,1,1
2722,PE_SENSEX_81700.0_2026-02-12,SENSEX,2026-02-12,81700.0,PE,TIER_B,2026-02-08 09:32:10.771388,2,1
2723,CE_SENSEX_81800.0_2026-02-12,SENSEX,2026-02-12,81800.0,CE,TIER_B,2026-02-08 09:32:10.771477,3,1
2724,PE_SENSEX_81800.0_2026-02-12,SENSEX,2026-02-12,81800.0,PE,TIER_B,2026-02-08 09:32:10.771513,4,1
2725,CE_SENSEX_81900.0_2026-02-12,SENSEX,2026-02-12,81900.0,CE,TIER_B,2026-02-08 09:32:10.771550,5,1
2726,PE_SENSEX_81900.0_2026-02-12,SENSEX,2026-02-12,81900.0,PE,TIER_B,2026-02-08 09:32:10.771584,1,1
2727,CE_SENSEX_82000.0_2026-02-12,SENSEX,2026-02-12,82000.0,CE,TIER_B,2026-02-08 09:32:10.771618,2,1
2728,PE_SENSEX_82000.0_2026-02-12,SENSEX,2026-02-12,82000.0,PE,TIER_B,2026-02-08 09:32:10.771652,3,1
2729,CE_SENSEX_82100.0_2026-02-12,SENSEX,2026-02-12,82100.0,CE,TIER_B,2026-02-08 09:32:10.771688,4,1
2730,PE_SENSEX_82100.0_2026-02-12,SENSEX,2026-02-12,82100.0,PE,TIER_B,2026-02-08 09:32:10.771722,5,1
2731,CE_SENSEX_82200.0_2026-02-12,SENSEX,2026-02-12,82200.0,CE,TIER_B,2026-02-08 09:32:10.771981,1,1
2732,PE_SENSEX_82200.0_2026-02-12,SENSEX,2026-02-12,82200.0,PE,TIER_B,2026-02-08 09:32:10.772094,2,1
2733,CE_SENSEX_82300.0_2026-02-12,SENSEX,2026-02-12,82300.0,CE,TIER_B,2026-02-08 09:32:10.772135,3,1
2734,PE_SENSEX_82300.0_2026-02-12,SENSEX,2026-02-12,82300.0,PE,TIER_B,2026-02-08 09:32:10.772171,4,1
